run,n_generation,n_variation,n_format,structure,task_type,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,similarity,node_font,node_color,edge_width,task_id,attempt,num_nodes,resolution
2,1,2,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [20, 12, 45]","[20, 12, 45]","[20, 12, 45]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,1,2,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [20, 12, 45]","[20, 12, 45]","[20, 12, 45]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,1,2,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," ```python\n[20, 12, 45]\n```","[20, 12, 45]","[20, 12, 45]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,1,2,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," ```python\n[12, 20, 45]\n```","[12, 20, 45]","[12, 20, 45]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,1,2,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," ```python\n[12, 20, 45]\n```","[12, 20, 45]","[12, 20, 45]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,1,2,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," ```python\n[12, 20, 45]\n```","[12, 20, 45]","[12, 20, 45]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,1,2,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [12, 45, 20]","[12, 45, 20]","[12, 45, 20]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,1,2,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [12, 45, 20]","[12, 45, 20]","[12, 45, 20]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,1,2,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [12, 45, 20]","[12, 45, 20]","[12, 45, 20]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
3,1,3,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [72, 33, 74]","[72, 33, 74]","[72, 33, 74]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
3,1,3,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [72, 33, 74]","[72, 33, 74]","[72, 33, 74]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
3,1,3,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [72, 33, 74]","[72, 33, 74]","[72, 33, 74]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
3,1,3,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [33, 72, 74]","[33, 72, 74]","[33, 72, 74]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
3,1,3,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [33, 72, 74]","[33, 72, 74]","[33, 72, 74]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
3,1,3,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [33, 72, 74]","[33, 72, 74]","[33, 72, 74]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
3,1,3,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [33, 74, 72]","[33, 74, 72]","[33, 74, 72]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
3,1,3,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [33, 74, 72]","[33, 74, 72]","[33, 74, 72]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
3,1,3,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [33, 74, 72]","[33, 74, 72]","[33, 74, 72]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
4,2,1,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," ```python\n[3, 73, 29, 38, 1]\n```","[3, 73, 29, 38, 1]","[3, 1, 1, 73, 29, 38]",False,0,sans-serif,#fee4b3,1.0,None,3,5,512
4,2,1,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [3, 73, 29, 38, 1]","[3, 73, 29, 38, 1]","[3, 1, 1, 73, 29, 38]",False,0,sans-serif,#fee4b3,1.0,None,3,5,512
4,2,1,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [3, 73, 29, 38, 1]","[3, 73, 29, 38, 1]","[3, 1, 1, 73, 29, 38]",False,0,sans-serif,#fee4b3,1.0,None,3,5,512
4,2,1,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [1, 3, 29, 73, 38]","[1, 3, 29, 73, 38]","[1, 1, 3, 29, 38, 73]",False,0,sans-serif,#fee4b3,1.0,None,3,5,512
4,2,1,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," ```python\n[1, 3, 29, 73, 38]\n```","[1, 3, 29, 73, 38]","[1, 1, 3, 29, 38, 73]",False,0,sans-serif,#fee4b3,1.0,None,3,5,512
4,2,1,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [1, 3, 29, 73, 38]","[1, 3, 29, 73, 38]","[1, 1, 3, 29, 38, 73]",False,0,sans-serif,#fee4b3,1.0,None,3,5,512
4,2,1,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," ```python\n[1, 29, 73, 38, 3]\n```","[1, 29, 73, 38, 3]","[1, 1, 38, 29, 73, 3]",False,0,sans-serif,#fee4b3,1.0,None,3,5,512
4,2,1,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [1, 38, 29, 73, 3]","[1, 38, 29, 73, 3]","[1, 1, 38, 29, 73, 3]",False,0,sans-serif,#fee4b3,1.0,None,3,5,512
4,2,1,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [1, 38, 29, 73, 3]","[1, 38, 29, 73, 3]","[1, 1, 38, 29, 73, 3]",False,0,sans-serif,#fee4b3,1.0,None,3,5,512
5,2,2,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [65, 57, 11, 29, 38, 66]","[65, 57, 11, 29, 38, 66]","[65, 57, 11, 66, 29, 38]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
5,2,2,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," `[65, 57, 11, 29, 38, 66]`","[65, 57, 11, 29, 38, 66]","[65, 57, 11, 66, 29, 38]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
5,2,2,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [65, 57, 11, 29, 66, 38]","[65, 57, 11, 29, 66, 38]","[65, 57, 11, 66, 29, 38]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
5,2,2,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," ```python\n[11, 57, 29, 65, 66, 38]\n```","[11, 57, 29, 65, 66, 38]","[11, 57, 65, 29, 38, 66]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,6,512
5,2,2,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [11, 57, 29, 38, 65, 66]","[11, 57, 29, 38, 65, 66]","[11, 57, 65, 29, 38, 66]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
5,2,2,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [11, 57, 29, 65, 66, 38]","[11, 57, 29, 65, 66, 38]","[11, 57, 65, 29, 38, 66]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,6,512
5,2,2,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [11, 57, 29, 38, 66, 65]","[11, 57, 29, 38, 66, 65]","[11, 57, 38, 29, 66, 65]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
5,2,2,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [11, 57, 29, 38, 66, 65]","[11, 57, 29, 38, 66, 65]","[11, 57, 38, 29, 66, 65]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
5,2,2,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [11, 57, 29, 38, 66, 65]","[11, 57, 29, 38, 66, 65]","[11, 57, 38, 29, 66, 65]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
6,2,3,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [81, 27, 20, 84, 89, 86]","[81, 27, 20, 84, 89, 86]","[81, 27, 20, 89, 84, 86]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
6,2,3,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [81, 27, 20, 84, 89, 86]","[81, 27, 20, 84, 89, 86]","[81, 27, 20, 89, 84, 86]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
6,2,3,1,binary_search_tree,pre_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," preorder = [81, 27, 20, 84, 89, 86]","[81, 27, 20, 84, 89, 86]","[81, 27, 20, 89, 84, 86]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
6,2,3,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [20, 27, 81, 84, 86, 89]","[20, 27, 81, 84, 86, 89]","[20, 27, 81, 84, 86, 89]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
6,2,3,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [20, 27, 81, 84, 86, 89]","[20, 27, 81, 84, 86, 89]","[20, 27, 81, 84, 86, 89]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
6,2,3,1,binary_search_tree,in_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," ```python\n[20, 27, 81, 84, 86, 89]\n```","[20, 27, 81, 84, 86, 89]","[20, 27, 81, 84, 86, 89]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
6,2,3,1,binary_search_tree,post_order,"'Provide a single-line python list representing the in-order traversal of the binary search tree by following the steps below:\n                             \n    Algorithm Inorder(tree)\n    \n    1. Traverse the left subtree, i.e., call Inorder(left->subtree)\n    2. Visit the root.\n    3. Traverse the right subtree, i.e., call Inorder(right->subtree)'",images\binary_search_tree\bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-cac949c7-a046-44a7-bdea-715ebe3deaa6.png," [20, 27, 84, 86, 89, 81]","[20, 27, 84, 86, 89, 81]","[20, 27, 86, 84, 89, 81]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
