run,n_generation,n_variation,n_format,structure,text_task,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,node_font,node_color,edge_width,task_id,attempt,num_nodes,resolution
5,2,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,3dd6d693-681f-42a1-868b-31c4ea2d4ea6,1,6,256
5,2,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 5, 4, 6]",False,sans-serif,#fee4b3,1.0,f2e3e243-2ee6-4202-8eb3-dd30431f54ca,1,6,256
6,2,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," ```python\ngraph = {1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4], 4: [2, 3, 5], 5: [4, 6], 6: [5]}\n```","'1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4], 4: [2, 3, 5], 5: [4, 6], 6: [5]'","{1: [2, 3], 2: [1, 3, 5, 4], 3: [2, 4, 1], 4: [3, 5, 2], 5: [4, 6, 2], 6: [5]}",False,sans-serif,#fee4b3,1.0,b976c978-3f7d-45f5-89c8-789567a02f90,1,6,512
6,2,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 2, 4, 5, 6, 3]","'1, 2, 4, 5, 6, 3'","[1, 2, 3, 4, 5, 6]",False,sans-serif,#fee4b3,1.0,69253ecc-d50e-437b-9341-54ac6e425799,1,6,512
6,2,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [2, 4, 5, 1, 3, 6]","'2, 4, 5, 1, 3, 6'","[1, 2, 3, 5, 4, 6]",False,sans-serif,#fee4b3,1.0,bc80f674-7009-4ff0-ae19-d2c929e2db50,1,6,512
7,2,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," ```python\ngraph = {1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4, 5], 4: [2, 3, 5], 5: [3, 4, 6], 6: [5]}\n```","'1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4, 5], 4: [2, 3, 5], 5: [3, 4, 6], 6: [5]'","{1: [2, 3], 2: [1, 3, 5, 4], 3: [2, 4, 1], 4: [3, 5, 2], 5: [4, 6, 2], 6: [5]}",False,sans-serif,#fee4b3,1.0,dbd6a2a5-c17f-4fb6-bfed-fbdd4ca9eebc,1,6,1024
7,2,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,ff7d4988-7144-4720-a01a-e65c5101d3c5,1,6,1024
7,2,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 5, 4, 6]",False,sans-serif,#fee4b3,1.0,36315270-ae78-4b69-bc69-46bdd4678c7f,1,6,1024
8,2,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," ```python\ngraph = {1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4, 5], 4: [2, 3, 5], 5: [3, 4, 6], 6: [5]}\n```","'1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4, 5], 4: [2, 3, 5], 5: [3, 4, 6], 6: [5]'","{1: [2, 3], 2: [1, 3, 5, 4], 3: [2, 4, 1], 4: [3, 5, 2], 5: [4, 6, 2], 6: [5]}",False,sans-serif,#fee4b3,1.0,aa7e5f8f-a38b-43dc-b76a-6b58e94aef3e,1,6,2048
8,2,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,5f85f135-eb4d-4861-a734-a3bfab77cb51,1,6,2048
8,2,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 5, 4, 6]",False,sans-serif,#fee4b3,1.0,bd20dea9-959e-4293-88b5-01279265ff96,1,6,2048
9,3,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," ```python\ngraph = {1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [8, 1]}\n```","'1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [8, 1]'","{1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [8, 1]}",True,sans-serif,#fee4b3,1.0,82022976-c99c-4e9a-9f57-c6a03ffa35de,1,9,256
9,3,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 9, 8, 7, 6, 5, 4, 3, 2]","'1, 9, 8, 7, 6, 5, 4, 3, 2'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,b0d74dd6-bbd2-42e5-9806-4c792dccd5ab,1,9,256
9,3,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 9, 8, 7, 6, 5, 4, 3, 2]","'1, 9, 8, 7, 6, 5, 4, 3, 2'","[1, 2, 9, 3, 8, 4, 7, 5, 6]",False,sans-serif,#fee4b3,1.0,3d0f3dd4-b852-4755-ae98-99c8fe83d63f,1,9,256
10,3,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," ```python\ngraph = {1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [1, 8]}\n```","'1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [1, 8]'","{1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [8, 1]}",False,sans-serif,#fee4b3,1.0,7e8319fc-c23b-47df-8e8f-154303da2860,1,9,512
10,3,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 9, 8, 7, 6, 5, 4, 3, 2]","'1, 9, 8, 7, 6, 5, 4, 3, 2'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,c9a7fcaf-e72d-48e6-9cf5-fcaa17ab245b,1,9,512
10,3,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 9, 8, 7, 6, 5, 4, 3, 2]","'1, 9, 8, 7, 6, 5, 4, 3, 2'","[1, 2, 9, 3, 8, 4, 7, 5, 6]",False,sans-serif,#fee4b3,1.0,b73b5996-ac92-496d-ab78-bd8196761654,1,9,512
11,3,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," ```python\ngraph = {1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [1, 8]}\n```","'1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [1, 8]'","{1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [8, 1]}",False,sans-serif,#fee4b3,1.0,68a8fb8c-a795-4225-9917-2ac34fb55803,1,9,1024
11,3,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 9, 8, 7, 6, 5, 4, 3, 2]","'1, 9, 8, 7, 6, 5, 4, 3, 2'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,ac3dd32f-23bf-4f99-ad03-508392256fd0,1,9,1024
11,3,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 9, 8, 7, 6, 5, 4, 3, 2]","'1, 9, 8, 7, 6, 5, 4, 3, 2'","[1, 2, 9, 3, 8, 4, 7, 5, 6]",False,sans-serif,#fee4b3,1.0,aef4ea3f-8cc6-4d9f-bfe9-63edea850909,1,9,1024
12,3,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," ```python\ngraph = {1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [8, 1]}\n```","'1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [8, 1]'","{1: [2, 9], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6], 6: [5, 7], 7: [6, 8], 8: [7, 9], 9: [8, 1]}",True,sans-serif,#fee4b3,1.0,bf42d8fd-ff5b-4b59-aae2-7caefb102745,1,9,2048
12,3,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 9, 8, 7, 6, 5, 4, 3, 2]","'1, 9, 8, 7, 6, 5, 4, 3, 2'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,e1cd88b7-513b-4d5c-bc47-c9f5e9611097,1,9,2048
12,3,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c2e82b54-9d50-46ae-9cb1-c27c4bcc1f65.png," [1, 9, 8, 7, 6, 5, 4, 3, 2]","'1, 9, 8, 7, 6, 5, 4, 3, 2'","[1, 2, 9, 3, 8, 4, 7, 5, 6]",False,sans-serif,#fee4b3,1.0,a42f682a-fa2c-46ad-8137-5c47f706d711,1,9,2048
1,1,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," ```python\n{1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2, 3], 2: [3], 3: []}",False,sans-serif,#fee4b3,1.0,a4c22765-1304-43ff-bb8b-fb51afa14743,1,3,256
1,1,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," [3, 2, 1]","'3, 2, 1'","[1, 2, 3]",False,sans-serif,#fee4b3,1.0,601c78c7-f0b9-4a6a-a4fb-5576716c0cef,1,3,256
1,1,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," [1, 3, 2]","'1, 3, 2'","[1, 2, 3]",False,sans-serif,#fee4b3,1.0,0550271a-05e8-4664-aab1-2a23f410f338,1,3,256
2,1,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," ```python\ngraph = {1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2, 3], 2: [3], 3: []}",False,sans-serif,#fee4b3,1.0,663fd31f-e048-4e1a-bb40-62151676d65a,1,3,512
2,1,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," [3, 2, 1]","'3, 2, 1'","[1, 2, 3]",False,sans-serif,#fee4b3,1.0,e6ab05c4-137a-4e60-977b-9a78c2b2c530,1,3,512
2,1,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,a7638d84-8ab4-4fc4-b517-5cc5372ac6c3,1,3,512
3,1,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," ```python\ngraph = {1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2, 3], 2: [3], 3: []}",False,sans-serif,#fee4b3,1.0,405ca366-369a-4c45-914e-f2eb9485d3a2,1,3,1024
3,1,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," `[3, 1, 2]`","'3, 1, 2'","[1, 2, 3]",False,sans-serif,#fee4b3,1.0,948eae7a-7dc1-45e1-9fd0-ac1fde1631c6,1,3,1024
3,1,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,63c9e6e3-803b-46e8-9682-57bfd03a4867,1,3,1024
4,1,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," ```python\ngraph = {1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2, 3], 2: [3], 3: []}",False,sans-serif,#fee4b3,1.0,82947c2d-d1e7-4479-a956-b53a1ed629b6,1,3,2048
4,1,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," [3, 1, 2]","'3, 1, 2'","[1, 2, 3]",False,sans-serif,#fee4b3,1.0,64a23851-4509-45d8-b8e8-b81958d6ff86,1,3,2048
4,1,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,9e39afd3-cb0c-4e4d-8cce-3bfc340c9de4,1,3,2048
5,2,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," ```python\ngraph = {1: [2, 3], 2: [4], 3: [1, 4], 4: [5], 5: [6], 6: [1]}\n```","'1: [2, 3], 2: [4], 3: [1, 4], 4: [5], 5: [6], 6: [1]'","{1: [2, 4], 2: [3], 3: [4, 2], 4: [5, 3], 5: [6], 6: [1]}",False,sans-serif,#fee4b3,1.0,9316b871-4c09-4ed5-871d-b4aa37744424,1,6,256
5,2,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," [1, 3, 2, 4, 5, 6]","'1, 3, 2, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",False,sans-serif,#fee4b3,1.0,d14f8dff-9c34-4045-91b6-9a90e13a53e5,1,6,256
5,2,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," [1, 2, 3, 4, 6, 5]","'1, 2, 3, 4, 6, 5'","[1, 2, 4, 3, 5, 6]",False,sans-serif,#fee4b3,1.0,2dbc5549-cf24-4d8f-bc58-16dc18b5b60d,1,6,256
6,2,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," ```python\ngraph = {1: [4], 2: [1, 3], 3: [1], 4: [5], 5: [6], 6: []}\n```","'1: [4], 2: [1, 3], 3: [1], 4: [5], 5: [6], 6: []'","{1: [2, 4], 2: [3], 3: [4, 2], 4: [5, 3], 5: [6], 6: [1]}",False,sans-serif,#fee4b3,1.0,090ed820-f20f-4c7b-9b98-5a97bebc0dd3,1,6,512
6,2,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," [1, 3, 2, 4, 5, 6]","'1, 3, 2, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",False,sans-serif,#fee4b3,1.0,bd35086a-dc04-41e4-b3bf-dc4dd4b0f901,1,6,512
6,2,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-12_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-8a50ffd2-680f-48a9-b5ef-8e3a4daff274.png," [1, 3, 2, 4, 6, 5]","'1, 3, 2, 4, 6, 5'","[1, 2, 4, 3, 5, 6]",False,sans-serif,#fee4b3,1.0,59eb4a88-f1dc-48cb-a228-314d9dce137c,1,6,512
