run,n_generation,n_variation,n_format,structure,text_task,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,similarity,node_font,node_color,edge_width,task_id,attempt,num_nodes,resolution
4,2,1,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [3, 12, 38, 11]","[3, 12, 38, 11]","[3, 12, 38, 11]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
4,2,1,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [11, 3, 12, 38]","[11, 3, 12, 38]","[11, 3, 38, 12]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
4,2,1,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [11, 3, 12, 38]","[11, 3, 12, 38]","[11, 3, 38, 12]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
4,2,1,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [11, 3, 12, 38]","[11, 3, 12, 38]","[11, 3, 38, 12]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
4,2,1,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [3, 12, 11, 38]","[3, 12, 11, 38]","[3, 11, 12, 38]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
4,2,1,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [3, 12, 11, 38]","[3, 12, 11, 38]","[3, 11, 12, 38]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
4,2,1,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [3, 12, 11, 38]","[3, 12, 11, 38]","[3, 11, 12, 38]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
5,2,2,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [9, 31, 34, 16]","[9, 31, 34, 16]","[9, 31, 34, 16]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
5,2,2,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [9, 31, 34, 16]","[9, 31, 34, 16]","[9, 31, 34, 16]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
5,2,2,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [9, 31, 34, 16]","[9, 31, 34, 16]","[9, 31, 34, 16]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
5,2,2,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [16, 9, 34, 31]","[16, 9, 34, 31]","[16, 9, 34, 31]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
5,2,2,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [16, 9, 31, 34]","[16, 9, 31, 34]","[16, 9, 34, 31]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
5,2,2,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [16, 9, 31, 34]","[16, 9, 31, 34]","[16, 9, 34, 31]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
5,2,2,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [9, 16, 31, 34]","[9, 16, 31, 34]","[9, 16, 31, 34]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
5,2,2,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [9, 16, 31, 34]","[9, 16, 31, 34]","[9, 16, 31, 34]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
5,2,2,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [9, 16, 31, 34]","[9, 16, 31, 34]","[9, 16, 31, 34]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
6,2,3,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [31, 94, 99, 91]","[31, 94, 99, 91]","[31, 94, 99, 91]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
6,2,3,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [31, 94, 99, 91]","[31, 94, 99, 91]","[31, 94, 99, 91]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
6,2,3,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [31, 94, 99, 91]","[31, 94, 99, 91]","[31, 94, 99, 91]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
6,2,3,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [91, 31, 99, 94]","[91, 31, 99, 94]","[91, 31, 99, 94]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
6,2,3,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [91, 31, 94, 99]","[91, 31, 94, 99]","[91, 31, 99, 94]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
6,2,3,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [91, 31, 99, 94]","[91, 31, 99, 94]","[91, 31, 99, 94]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
6,2,3,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [31, 91, 94, 99]","[31, 91, 94, 99]","[31, 91, 94, 99]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
6,2,3,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [31, 91, 94, 99]","[31, 91, 94, 99]","[31, 91, 94, 99]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
6,2,3,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [31, 91, 94, 99]","[31, 91, 94, 99]","[31, 91, 94, 99]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
7,3,1,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [2, 3, 45, 97, 8]","[2, 3, 45, 97, 8]","[2, 3, 97, 45, 8]",False,60.0,sans-serif,#fee4b3,1.0,None,3,5,512
7,3,1,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," `[2, 3, 45, 97, 8]`","[2, 3, 45, 97, 8]","[2, 3, 97, 45, 8]",False,60.0,sans-serif,#fee4b3,1.0,None,3,5,512
7,3,1,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [2, 3, 97, 45, 8]","[2, 3, 97, 45, 8]","[2, 3, 97, 45, 8]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
7,3,1,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [8, 3, 2, 45, 97]","[8, 3, 2, 45, 97]","[8, 3, 2, 45, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
7,3,1,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," [8, 3, 2, 45, 97]","[8, 3, 2, 45, 97]","[8, 3, 2, 45, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
7,3,1,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the pre-order traversal of the binary search tree.',images/binary_search_tree/bst_run-7_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fa916aea-edfa-4bab-896f-3a05ff7da5d1.png," `[8, 3, 2, 45, 97]`","[8, 3, 2, 45, 97]","[8, 3, 2, 45, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
7,3,1,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [2, 3, 8, 45, 97]","[2, 3, 8, 45, 97]","[2, 3, 8, 45, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
7,3,1,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [2, 3, 8, 45, 97]","[2, 3, 8, 45, 97]","[2, 3, 8, 45, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
7,3,1,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," `[2, 3, 8, 45, 97]`","[2, 3, 8, 45, 97]","[2, 3, 8, 45, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
8,3,2,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [14, 16, 97, 90, 21]","[14, 16, 97, 90, 21]","[14, 16, 97, 90, 21]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
8,3,2,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [14, 16, 97, 90, 21]","[14, 16, 97, 90, 21]","[14, 16, 97, 90, 21]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
8,3,2,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [14, 16, 97, 90, 21]","[14, 16, 97, 90, 21]","[14, 16, 97, 90, 21]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
8,3,2,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [21, 16, 14, 90, 97]","[21, 16, 14, 90, 97]","[21, 16, 14, 90, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
8,3,2,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [21, 16, 14, 90, 97]","[21, 16, 14, 90, 97]","[21, 16, 14, 90, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
8,3,2,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [21, 16, 14, 90, 97]","[21, 16, 14, 90, 97]","[21, 16, 14, 90, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
8,3,2,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [14, 16, 21, 90, 97]","[14, 16, 21, 90, 97]","[14, 16, 21, 90, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
8,3,2,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [14, 16, 21, 90, 97]","[14, 16, 21, 90, 97]","[14, 16, 21, 90, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
8,3,2,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [14, 16, 21, 90, 97]","[14, 16, 21, 90, 97]","[14, 16, 21, 90, 97]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
9,3,3,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [14, 1, 90, 88, 62]","[14, 1, 90, 88, 62]","[14, 1, 90, 88, 62]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
9,3,3,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [14, 1, 90, 88, 62]","[14, 1, 90, 88, 62]","[14, 1, 90, 88, 62]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
9,3,3,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [14, 1, 90, 88, 62]","[14, 1, 90, 88, 62]","[14, 1, 90, 88, 62]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
9,3,3,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [62, 1, 14, 88, 90]","[62, 1, 14, 88, 90]","[62, 1, 14, 88, 90]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
9,3,3,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [62, 1, 14, 88, 90]","[62, 1, 14, 88, 90]","[62, 1, 14, 88, 90]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
9,3,3,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [62, 1, 14, 88, 90]","[62, 1, 14, 88, 90]","[62, 1, 14, 88, 90]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
9,3,3,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [1, 14, 62, 88, 90]","[1, 14, 62, 88, 90]","[14, 1, 62, 88, 90]",False,60.0,sans-serif,#fee4b3,1.0,None,3,5,512
9,3,3,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [1, 14, 62, 88, 90]","[1, 14, 62, 88, 90]","[14, 1, 62, 88, 90]",False,60.0,sans-serif,#fee4b3,1.0,None,3,5,512
9,3,3,1,binary_search_tree,Provide a single-line python list representing the in-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [1, 14, 62, 88, 90]","[1, 14, 62, 88, 90]","[14, 1, 62, 88, 90]",False,60.0,sans-serif,#fee4b3,1.0,None,3,5,512
10,4,1,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [6, 8, 9, 13, 55, 15]","[6, 8, 9, 13, 55, 15]","[8, 6, 13, 9, 55, 15]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,6,512
10,4,1,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [6, 8, 9, 13, 55, 15]","[6, 8, 9, 13, 55, 15]","[8, 6, 13, 9, 55, 15]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,6,512
10,4,1,1,binary_search_tree,Provide a single-line python list representing the post-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [6, 8, 9, 13, 55, 15]","[6, 8, 9, 13, 55, 15]","[8, 6, 13, 9, 55, 15]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,6,512
10,4,1,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [15, 9, 6, 8, 13, 55]","[15, 9, 6, 8, 13, 55]","[15, 9, 6, 8, 13, 55]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
10,4,1,1,binary_search_tree,Provide a single-line python list representing the pre-order traversal of the binary search tree.,'Provide a single-line python list representing the post-order traversal of the binary search tree.',images/binary_search_tree/bst_run-14_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-8ff4ceba-0473-4bc7-9932-309dc4d5868b.png," [15, 9, 6, 8, 13, 55]","[15, 9, 6, 8, 13, 55]","[15, 9, 6, 8, 13, 55]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
