run,n_generation,n_variation,n_format,structure,text_task,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,similarity,node_font,node_color,edge_width,task_id,attempt,num_nodes,resolution
52,5,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [79, 74, 22, 11, 30, 93, 47]","[79, 74, 22, 11, 30, 93, 47]","[79, 74, 22, 11, 30, 93, 47]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,2048
52,5,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [47, 22, 79, 74, 93, 11, 30]","[47, 22, 79, 74, 93, 11, 30]","[47, 22, 79, 74, 93, 11, 30]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,2048
52,5,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [47, 22, 79, 74, 93, 11, 30]","[47, 22, 79, 74, 93, 11, 30]","[47, 22, 79, 74, 93, 11, 30]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,2048
52,5,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [47, 22, 79, 74, 93, 11, 30]","[47, 22, 79, 74, 93, 11, 30]","[47, 22, 79, 74, 93, 11, 30]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,2048
52,5,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [79, 22, 74, 47, 93, 11, 30]","[79, 22, 74, 47, 93, 11, 30]","[79, 22, 74, 47, 11, 93, 30]",False,85.0,sans-serif,#fee4b3,1.0,None,3,7,2048
52,5,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [79, 22, 74, 47, 93, 11, 30]","[79, 22, 74, 47, 93, 11, 30]","[79, 22, 74, 47, 11, 93, 30]",False,85.0,sans-serif,#fee4b3,1.0,None,3,7,2048
52,5,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," `[79, 22, 74, 47, 11, 93, 30]`","[79, 22, 74, 47, 11, 93, 30]","[79, 22, 74, 47, 11, 93, 30]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,2048
53,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 50, 41, 94, 71]",False,83.33333333333334,sans-serif,#fee4b3,1.0,None,3,7,256
53,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 50, 41, 94, 71]",False,83.33333333333334,sans-serif,#fee4b3,1.0,None,3,7,256
53,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 50, 41, 94, 71]",False,83.33333333333334,sans-serif,#fee4b3,1.0,None,3,7,256
53,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," `[71, 81, 1, 7, 94, 50, 41]`","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
53,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
53,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
53,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,256
53,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,256
53,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,256
54,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 50, 41, 94, 71]",False,83.33333333333334,sans-serif,#fee4b3,1.0,None,3,7,512
54,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 50, 41, 94, 71]",False,83.33333333333334,sans-serif,#fee4b3,1.0,None,3,7,512
54,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-54_gen-5_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a36ff213-e064-42ff-8c17-d8dbe6e9c382.png," [1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 50, 41, 94, 71]",False,83.33333333333334,sans-serif,#fee4b3,1.0,None,3,7,512
54,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,512
54,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,512
54,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,512
54,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,512
54,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,512
54,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,512
55,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 50, 41, 94, 71]",False,83.33333333333334,sans-serif,#fee4b3,1.0,None,3,7,1024
55,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 50, 41, 94, 71]",False,77.77777777777779,sans-serif,#fee4b3,1.0,None,3,7,1024
55,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 50, 41, 94, 71]",False,83.33333333333334,sans-serif,#fee4b3,1.0,None,3,7,1024
55,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,1024
55,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,1024
55,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,1024
55,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,1024
55,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,1024
55,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,1024
56,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 50, 41, 94, 71]",False,83.33333333333334,sans-serif,#fee4b3,1.0,None,3,7,2048
56,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," `[1, 7, 81, 71, 50, 41, 94]`","[1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 50, 41, 94, 71]",False,83.33333333333334,sans-serif,#fee4b3,1.0,None,3,7,2048
56,5,2,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 71, 50, 41, 94]","[1, 7, 81, 50, 41, 94, 71]",False,83.33333333333334,sans-serif,#fee4b3,1.0,None,3,7,2048
56,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,2048
56,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,2048
56,5,2,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]","[71, 81, 1, 7, 94, 50, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,2048
56,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,2048
56,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,2048
56,5,2,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [1, 7, 81, 71, 50, 94, 41]","[1, 7, 81, 71, 50, 94, 41]","[1, 81, 7, 71, 50, 94, 41]",False,88.88888888888889,sans-serif,#fee4b3,1.0,None,3,7,2048
57,5,3,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [45, 90, 53, 9, 41, 55, 66]","[45, 90, 53, 9, 41, 55, 66]","[45, 90, 53, 9, 41, 55, 66]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
57,5,3,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [45, 90, 53, 9, 41, 55, 66]","[45, 90, 53, 9, 41, 55, 66]","[45, 90, 53, 9, 41, 55, 66]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
57,5,3,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [45, 90, 53, 9, 41, 55, 66]","[45, 90, 53, 9, 41, 55, 66]","[45, 90, 53, 9, 41, 55, 66]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
57,5,3,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [66, 53, 45, 90, 55, 9, 41]","[66, 53, 45, 90, 55, 9, 41]","[66, 53, 45, 90, 55, 9, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
57,5,3,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [66, 53, 45, 90, 55, 9, 41]","[66, 53, 45, 90, 55, 9, 41]","[66, 53, 45, 90, 55, 9, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
57,5,3,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," `[66, 53, 45, 90, 55, 9, 41]`","[66, 53, 45, 90, 55, 9, 41]","[66, 53, 45, 90, 55, 9, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
57,5,3,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," `[45, 53, 90, 66, 9, 55, 41]`","[45, 53, 90, 66, 9, 55, 41]","[45, 53, 90, 66, 9, 55, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
57,5,3,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," `[45, 53, 90, 66, 9, 55, 41]`","[45, 53, 90, 66, 9, 55, 41]","[45, 53, 90, 66, 9, 55, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
57,5,3,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," `[45, 53, 90, 66, 9, 55, 41]`","[45, 53, 90, 66, 9, 55, 41]","[45, 53, 90, 66, 9, 55, 41]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,256
58,5,3,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-60_gen-5_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-2048_idn-c48fbe9b-c7f7-4075-ba40-15b9d79f8a20.png," [45, 90, 53, 9, 41, 55, 66]","[45, 90, 53, 9, 41, 55, 66]","[45, 90, 53, 9, 41, 55, 66]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,512
