n_generation,n_variation,n_format,structure,text_task,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,node_font,node_color,edge_width,task_id,attempt,num_nodes
7,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ac55a4b2-288b-4228-b153-416841a96b21.png," [96, 5, 68, 19, 38, 53, 26, 64]","'96, 5, 68, 19, 38, 53, 26, 64'","[96, 5, 68, 19, 38, 53, 26, 64, 38]",False,sans-serif,#fee4b3,1.0,266b51d5-9393-4b11-bbc2-83e97bd87332,1,9
7,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ac55a4b2-288b-4228-b153-416841a96b21.png," [96, 5, 68, 19, 38, 53, 26, 64]","'96, 5, 68, 19, 38, 53, 26, 64'","[96, 5, 68, 19, 38, 53, 26, 64, 38]",False,sans-serif,#fee4b3,1.0,266b51d5-9393-4b11-bbc2-83e97bd87332,2,9
7,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ac55a4b2-288b-4228-b153-416841a96b21.png," [96, 5, 68, 19, 38, 53, 26, 64]","'96, 5, 68, 19, 38, 53, 26, 64'","[96, 5, 68, 19, 38, 53, 26, 64, 38]",False,sans-serif,#fee4b3,1.0,266b51d5-9393-4b11-bbc2-83e97bd87332,3,9
7,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ac55a4b2-288b-4228-b153-416841a96b21.png," [38, 38, 68, 96, 5, 19, 64, 53, 26]","'38, 38, 68, 96, 5, 19, 64, 53, 26'","[38, 38, 68, 96, 5, 19, 64, 53, 26]",True,sans-serif,#fee4b3,1.0,0f3c4120-9aea-4b3f-a0f7-a8315a870240,1,9
7,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ac55a4b2-288b-4228-b153-416841a96b21.png," `[38, 38, 68, 96, 5, 19, 64, 53, 26]`","'38, 38, 68, 96, 5, 19, 64, 53, 26'","[38, 38, 68, 96, 5, 19, 64, 53, 26]",True,sans-serif,#fee4b3,1.0,0f3c4120-9aea-4b3f-a0f7-a8315a870240,2,9
7,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ac55a4b2-288b-4228-b153-416841a96b21.png," [38, 38, 68, 96, 5, 19, 64, 53, 26]","'38, 38, 68, 96, 5, 19, 64, 53, 26'","[38, 38, 68, 96, 5, 19, 64, 53, 26]",True,sans-serif,#fee4b3,1.0,0f3c4120-9aea-4b3f-a0f7-a8315a870240,3,9
7,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ac55a4b2-288b-4228-b153-416841a96b21.png," [96, 5, 68, 38, 19, 38, 53, 64, 26]","'96, 5, 68, 38, 19, 38, 53, 64, 26'","[96, 68, 5, 38, 19, 38, 53, 64, 26]",False,sans-serif,#fee4b3,1.0,74bffa45-b1fd-4775-a9ac-9c20a628bead,1,9
7,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ac55a4b2-288b-4228-b153-416841a96b21.png," [96, 5, 68, 38, 19, 38, 53, 64, 26]","'96, 5, 68, 38, 19, 38, 53, 64, 26'","[96, 68, 5, 38, 19, 38, 53, 64, 26]",False,sans-serif,#fee4b3,1.0,74bffa45-b1fd-4775-a9ac-9c20a628bead,2,9
7,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ac55a4b2-288b-4228-b153-416841a96b21.png," [5, 68, 96, 38, 19, 38, 53, 64, 26]","'5, 68, 96, 38, 19, 38, 53, 64, 26'","[96, 68, 5, 38, 19, 38, 53, 64, 26]",False,sans-serif,#fee4b3,1.0,74bffa45-b1fd-4775-a9ac-9c20a628bead,3,9
8,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-8_gen-8_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-010ec932-35f8-4f64-bf78-11bf9b179af9.png," [46, 58, 64, 52, 49, 81, 51, 61, 11, 91]","'46, 58, 64, 52, 49, 81, 51, 61, 11, 91'","[58, 46, 64, 81, 52, 49, 51, 61, 11, 91]",False,sans-serif,#fee4b3,1.0,e50137cf-4922-46c1-9f62-96a0321b0534,1,10
8,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-8_gen-8_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-010ec932-35f8-4f64-bf78-11bf9b179af9.png," [46, 58, 64, 52, 49, 81, 61, 51, 11, 91]","'46, 58, 64, 52, 49, 81, 61, 51, 11, 91'","[58, 46, 64, 81, 52, 49, 51, 61, 11, 91]",False,sans-serif,#fee4b3,1.0,e50137cf-4922-46c1-9f62-96a0321b0534,2,10
8,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-8_gen-8_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-010ec932-35f8-4f64-bf78-11bf9b179af9.png," [46, 58, 64, 52, 49, 81, 51, 61, 11, 91]","'46, 58, 64, 52, 49, 81, 51, 61, 11, 91'","[58, 46, 64, 81, 52, 49, 51, 61, 11, 91]",False,sans-serif,#fee4b3,1.0,e50137cf-4922-46c1-9f62-96a0321b0534,3,10
8,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-8_gen-8_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-010ec932-35f8-4f64-bf78-11bf9b179af9.png," `[91, 49, 64, 58, 46, 52, 81, 11, 51, 61]`","'91, 49, 64, 58, 46, 52, 81, 11, 51, 61'","[91, 49, 64, 58, 46, 52, 81, 11, 51, 61]",True,sans-serif,#fee4b3,1.0,ecf991e8-b4b2-4c19-821d-4feef7ce9b4b,1,10
8,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-8_gen-8_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-010ec932-35f8-4f64-bf78-11bf9b179af9.png," `[91, 49, 64, 58, 46, 81, 52, 11, 51, 61]`","'91, 49, 64, 58, 46, 81, 52, 11, 51, 61'","[91, 49, 64, 58, 46, 52, 81, 11, 51, 61]",False,sans-serif,#fee4b3,1.0,ecf991e8-b4b2-4c19-821d-4feef7ce9b4b,2,10
8,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-8_gen-8_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-010ec932-35f8-4f64-bf78-11bf9b179af9.png," `[91, 49, 64, 58, 46, 81, 52, 11, 51, 61]`","'91, 49, 64, 58, 46, 81, 52, 11, 51, 61'","[91, 49, 64, 58, 46, 52, 81, 11, 51, 61]",False,sans-serif,#fee4b3,1.0,ecf991e8-b4b2-4c19-821d-4feef7ce9b4b,3,10
8,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-8_gen-8_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-010ec932-35f8-4f64-bf78-11bf9b179af9.png," `[58, 64, 46, 49, 52, 81, 91, 51, 11, 61]`","'58, 64, 46, 49, 52, 81, 91, 51, 11, 61'","[58, 64, 46, 49, 81, 52, 91, 51, 11, 61]",False,sans-serif,#fee4b3,1.0,25af85f2-362d-4282-a372-5812c28f6a70,1,10
8,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-8_gen-8_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-010ec932-35f8-4f64-bf78-11bf9b179af9.png," [58, 64, 46, 49, 52, 81, 91, 51, 11, 61]","'58, 64, 46, 49, 52, 81, 91, 51, 11, 61'","[58, 64, 46, 49, 81, 52, 91, 51, 11, 61]",False,sans-serif,#fee4b3,1.0,25af85f2-362d-4282-a372-5812c28f6a70,2,10
8,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-8_gen-8_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-010ec932-35f8-4f64-bf78-11bf9b179af9.png," [58, 64, 46, 49, 52, 81, 91, 51, 11, 61]","'58, 64, 46, 49, 52, 81, 91, 51, 11, 61'","[58, 64, 46, 49, 81, 52, 91, 51, 11, 61]",False,sans-serif,#fee4b3,1.0,25af85f2-362d-4282-a372-5812c28f6a70,3,10
9,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-9_gen-9_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-f484237e-8725-45e5-9ad5-27423eef3c3e.png," [86, 64, 7, 61, 88, 58, 2, 57, 1, 12, 64]","'86, 64, 7, 61, 88, 58, 2, 57, 1, 12, 64'","[86, 64, 58, 7, 61, 88, 2, 57, 1, 12, 64]",False,sans-serif,#fee4b3,1.0,7a290e52-8987-4d0e-a710-dc2fbc961583,1,11
9,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-9_gen-9_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-f484237e-8725-45e5-9ad5-27423eef3c3e.png," [86, 64, 7, 61, 88, 58, 2, 57, 1, 12, 64]","'86, 64, 7, 61, 88, 58, 2, 57, 1, 12, 64'","[86, 64, 58, 7, 61, 88, 2, 57, 1, 12, 64]",False,sans-serif,#fee4b3,1.0,7a290e52-8987-4d0e-a710-dc2fbc961583,2,11
9,1,1,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the post-order traversal of the binary tree.',images/binary_tree/bit_run-9_gen-9_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-f484237e-8725-45e5-9ad5-27423eef3c3e.png," [86, 64, 7, 61, 88, 58, 2, 57, 1, 12, 64]","'86, 64, 7, 61, 88, 58, 2, 57, 1, 12, 64'","[86, 64, 58, 7, 61, 88, 2, 57, 1, 12, 64]",False,sans-serif,#fee4b3,1.0,7a290e52-8987-4d0e-a710-dc2fbc961583,3,11
9,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-9_gen-9_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-f484237e-8725-45e5-9ad5-27423eef3c3e.png," [64, 2, 58, 86, 64, 88, 7, 61, 12, 57, 1]","'64, 2, 58, 86, 64, 88, 7, 61, 12, 57, 1'","[64, 2, 58, 86, 64, 88, 7, 61, 12, 57, 1]",True,sans-serif,#fee4b3,1.0,e8ec1cef-b39b-4843-9fc9-3841580d27ae,1,11
9,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-9_gen-9_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-f484237e-8725-45e5-9ad5-27423eef3c3e.png," [64, 2, 58, 86, 64, 88, 7, 61, 12, 57, 1]","'64, 2, 58, 86, 64, 88, 7, 61, 12, 57, 1'","[64, 2, 58, 86, 64, 88, 7, 61, 12, 57, 1]",True,sans-serif,#fee4b3,1.0,e8ec1cef-b39b-4843-9fc9-3841580d27ae,2,11
9,1,1,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-9_gen-9_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-f484237e-8725-45e5-9ad5-27423eef3c3e.png," [64, 2, 58, 86, 64, 88, 7, 61, 12, 57, 1]","'64, 2, 58, 86, 64, 88, 7, 61, 12, 57, 1'","[64, 2, 58, 86, 64, 88, 7, 61, 12, 57, 1]",True,sans-serif,#fee4b3,1.0,e8ec1cef-b39b-4843-9fc9-3841580d27ae,3,11
9,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-9_gen-9_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-f484237e-8725-45e5-9ad5-27423eef3c3e.png," [2, 58, 86, 64, 7, 88, 61, 64, 12, 57, 1]","'2, 58, 86, 64, 7, 88, 61, 64, 12, 57, 1'","[86, 58, 64, 2, 7, 88, 61, 64, 57, 12, 1]",False,sans-serif,#fee4b3,1.0,7adfb630-ec4c-44f1-a87d-4550d0b8866a,1,11
9,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-9_gen-9_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-f484237e-8725-45e5-9ad5-27423eef3c3e.png," `[2, 58, 86, 64, 7, 88, 61, 64, 12, 57, 1]`","'2, 58, 86, 64, 7, 88, 61, 64, 12, 57, 1'","[86, 58, 64, 2, 7, 88, 61, 64, 57, 12, 1]",False,sans-serif,#fee4b3,1.0,7adfb630-ec4c-44f1-a87d-4550d0b8866a,2,11
9,1,1,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-9_gen-9_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-f484237e-8725-45e5-9ad5-27423eef3c3e.png," [2, 58, 86, 64, 7, 88, 61, 64, 12, 57, 1]","'2, 58, 86, 64, 7, 88, 61, 64, 12, 57, 1'","[86, 58, 64, 2, 7, 88, 61, 64, 57, 12, 1]",False,sans-serif,#fee4b3,1.0,7adfb630-ec4c-44f1-a87d-4550d0b8866a,3,11
1,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-b0f3a4f3-6937-4453-ac85-81b362890622.png," ```python\ngraph = {1: [2, 3], 2: [1, 3], 3: [1, 2]}\n```","'1: [2, 3], 2: [1, 3], 3: [1, 2]'","{1: [2, 3], 2: [1, 3], 3: [2, 1]}",False,sans-serif,#fee4b3,1.0,019dd6dd-2e95-4403-8d8d-461b1c63c2b8,1,3
1,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-b0f3a4f3-6937-4453-ac85-81b362890622.png," ```python\ngraph = {1: [2, 3], 2: [1, 3], 3: [1, 2]}\n```","'1: [2, 3], 2: [1, 3], 3: [1, 2]'","{1: [2, 3], 2: [1, 3], 3: [2, 1]}",False,sans-serif,#fee4b3,1.0,019dd6dd-2e95-4403-8d8d-461b1c63c2b8,2,3
1,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-b0f3a4f3-6937-4453-ac85-81b362890622.png," ```python\ngraph = {1: [2, 3], 2: [1, 3], 3: [1, 2]}\n```","'1: [2, 3], 2: [1, 3], 3: [1, 2]'","{1: [2, 3], 2: [1, 3], 3: [2, 1]}",False,sans-serif,#fee4b3,1.0,019dd6dd-2e95-4403-8d8d-461b1c63c2b8,3,3
1,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-b0f3a4f3-6937-4453-ac85-81b362890622.png," `[1, 2, 3]`","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,b3121e7d-41bf-44c9-aefd-8c495722dc14,1,3
1,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-b0f3a4f3-6937-4453-ac85-81b362890622.png," `[1, 2, 3]`","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,b3121e7d-41bf-44c9-aefd-8c495722dc14,2,3
1,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-b0f3a4f3-6937-4453-ac85-81b362890622.png," `[1, 2, 3]`","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,b3121e7d-41bf-44c9-aefd-8c495722dc14,3,3
1,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-b0f3a4f3-6937-4453-ac85-81b362890622.png," ```python\n[1, 2, 3]\n```","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,46e35a3d-adae-4f9f-b20c-98fa1f5ae3c1,1,3
1,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-b0f3a4f3-6937-4453-ac85-81b362890622.png," ```python\n[1, 2, 3]\n```","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,46e35a3d-adae-4f9f-b20c-98fa1f5ae3c1,2,3
1,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-b0f3a4f3-6937-4453-ac85-81b362890622.png," ```python\n[1, 2, 3]\n```","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,46e35a3d-adae-4f9f-b20c-98fa1f5ae3c1,3,3
2,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-9e038093-3fa4-43f8-bdea-48638b45492d.png," ```python\ngraph = {1: [2, 3], 2: [1, 3, 4], 3: [1, 2], 4: [2]}\n```","'1: [2, 3], 2: [1, 3, 4], 3: [1, 2], 4: [2]'","{1: [2, 3], 2: [1, 3], 3: [2, 4, 1], 4: [3]}",False,sans-serif,#fee4b3,1.0,ac114dcc-baf0-4cae-afd0-8e5b92e717e7,1,4
2,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-9e038093-3fa4-43f8-bdea-48638b45492d.png," ```python\ngraph = {1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4], 4: [2, 3]}\n```","'1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4], 4: [2, 3]'","{1: [2, 3], 2: [1, 3], 3: [2, 4, 1], 4: [3]}",False,sans-serif,#fee4b3,1.0,ac114dcc-baf0-4cae-afd0-8e5b92e717e7,2,4
2,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-9e038093-3fa4-43f8-bdea-48638b45492d.png," ```python\ngraph = {1: [2, 3], 2: [1, 3, 4], 3: [1, 2], 4: [2]}\n```","'1: [2, 3], 2: [1, 3, 4], 3: [1, 2], 4: [2]'","{1: [2, 3], 2: [1, 3], 3: [2, 4, 1], 4: [3]}",False,sans-serif,#fee4b3,1.0,ac114dcc-baf0-4cae-afd0-8e5b92e717e7,3,4
2,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-9e038093-3fa4-43f8-bdea-48638b45492d.png," [3, 1, 2, 4]","'3, 1, 2, 4'","[1, 2, 3, 4]",False,sans-serif,#fee4b3,1.0,6b74f94e-ec51-4f82-b8e5-1da1a291d45f,1,4
2,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-9e038093-3fa4-43f8-bdea-48638b45492d.png," [3, 1, 2, 4]","'3, 1, 2, 4'","[1, 2, 3, 4]",False,sans-serif,#fee4b3,1.0,6b74f94e-ec51-4f82-b8e5-1da1a291d45f,2,4
2,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-9e038093-3fa4-43f8-bdea-48638b45492d.png," [3, 1, 2, 4]","'3, 1, 2, 4'","[1, 2, 3, 4]",False,sans-serif,#fee4b3,1.0,6b74f94e-ec51-4f82-b8e5-1da1a291d45f,3,4
2,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-9e038093-3fa4-43f8-bdea-48638b45492d.png," [3, 1, 2, 4]","'3, 1, 2, 4'","[1, 2, 3, 4]",False,sans-serif,#fee4b3,1.0,0a818aa6-fbd9-4c91-9c7b-f52fc585cd6b,1,4
2,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-9e038093-3fa4-43f8-bdea-48638b45492d.png," [3, 4, 1, 2]","'3, 4, 1, 2'","[1, 2, 3, 4]",False,sans-serif,#fee4b3,1.0,0a818aa6-fbd9-4c91-9c7b-f52fc585cd6b,2,4
2,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-2_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-9e038093-3fa4-43f8-bdea-48638b45492d.png," [3, 1, 2, 4]","'3, 1, 2, 4'","[1, 2, 3, 4]",False,sans-serif,#fee4b3,1.0,0a818aa6-fbd9-4c91-9c7b-f52fc585cd6b,3,4
3,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-9a556a4d-dde8-4ec2-becc-ed008f0b3d1b.png," ```python\ngraph = {1: [2, 3], 2: [1, 3], 3: [1, 2, 4], 4: [3, 5], 5: [4]}\n```","'1: [2, 3], 2: [1, 3], 3: [1, 2, 4], 4: [3, 5], 5: [4]'","{1: [2, 3], 2: [1, 3], 3: [2, 4, 1], 4: [3, 5], 5: [4]}",False,sans-serif,#fee4b3,1.0,c15467b8-6dc0-4512-9fbc-4e54a7bdc1a1,1,5
3,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-9a556a4d-dde8-4ec2-becc-ed008f0b3d1b.png," ```python\ngraph = {1: [2, 3], 2: [1, 3], 3: [1, 2, 4], 4: [3, 5], 5: [4]}\n```","'1: [2, 3], 2: [1, 3], 3: [1, 2, 4], 4: [3, 5], 5: [4]'","{1: [2, 3], 2: [1, 3], 3: [2, 4, 1], 4: [3, 5], 5: [4]}",False,sans-serif,#fee4b3,1.0,c15467b8-6dc0-4512-9fbc-4e54a7bdc1a1,2,5
