run,n_generation,n_variation,n_format,structure,task_type,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,similarity,node_font,node_color,edge_width,task_id,attempt,num_nodes,resolution
7,7,1,1,binary_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary tree.\n                             \n    Let's think step by step.""",images\binary_tree\bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-3c0e2c86-0351-42e3-8b38-c693c79ed0bc.png," [19, 14, 92, 75, 38, 63, 4, 97, 66]","[19, 14, 92, 75, 38, 63, 4, 97, 66]","[19, 14, 92, 75, 38, 63, 4, 97, 66]",True,100.0,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_tree,in_order,"""Provide a single-line python list representing the post-order traversal of the binary tree.\n                             \n    Let's think step by step.""",images\binary_tree\bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-3c0e2c86-0351-42e3-8b38-c693c79ed0bc.png," [92, 75, 38, 14, 63, 19, 97, 4, 66]","[92, 75, 38, 14, 63, 19, 97, 4, 66]","[75, 92, 38, 14, 63, 19, 97, 4, 66]",False,77.77777777777779,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_tree,in_order,"""Provide a single-line python list representing the post-order traversal of the binary tree.\n                             \n    Let's think step by step.""",images\binary_tree\bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-3c0e2c86-0351-42e3-8b38-c693c79ed0bc.png," [75, 38, 92, 63, 14, 19, 97, 4, 66]","[75, 38, 92, 63, 14, 19, 97, 4, 66]","[75, 92, 38, 14, 63, 19, 97, 4, 66]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_tree,in_order,"""Provide a single-line python list representing the post-order traversal of the binary tree.\n                             \n    Let's think step by step.""",images\binary_tree\bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-3c0e2c86-0351-42e3-8b38-c693c79ed0bc.png," [75, 38, 92, 14, 63, 19, 97, 4, 66]","[75, 38, 92, 14, 63, 19, 97, 4, 66]","[75, 92, 38, 14, 63, 19, 97, 4, 66]",False,77.77777777777779,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_tree,post_order,"""Provide a single-line python list representing the post-order traversal of the binary tree.\n                             \n    Let's think step by step.""",images\binary_tree\bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-3c0e2c86-0351-42e3-8b38-c693c79ed0bc.png," [75, 38, 92, 63, 14, 97, 66, 4, 19]","[75, 38, 92, 63, 14, 97, 66, 4, 19]","[75, 38, 92, 63, 14, 97, 66, 4, 19]",True,100.0,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_tree,post_order,"""Provide a single-line python list representing the post-order traversal of the binary tree.\n                             \n    Let's think step by step.""",images\binary_tree\bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-3c0e2c86-0351-42e3-8b38-c693c79ed0bc.png," [75, 38, 92, 63, 14, 97, 66, 4, 19]","[75, 38, 92, 63, 14, 97, 66, 4, 19]","[75, 38, 92, 63, 14, 97, 66, 4, 19]",True,100.0,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_tree,post_order,"""Provide a single-line python list representing the post-order traversal of the binary tree.\n                             \n    Let's think step by step.""",images\binary_tree\bit_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-3c0e2c86-0351-42e3-8b38-c693c79ed0bc.png," [75, 38, 92, 63, 14, 97, 66, 4, 19]","[75, 38, 92, 63, 14, 97, 66, 4, 19]","[75, 38, 92, 63, 14, 97, 66, 4, 19]",True,100.0,sans-serif,#fee4b3,1.0,None,3,9,512
1,1,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [67, 19, 99]","[67, 19, 99]","[67, 19, 99]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [67, 19, 99]","[67, 19, 99]","[67, 19, 99]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [67, 19, 99]","[67, 19, 99]","[67, 19, 99]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 67, 99]","[19, 67, 99]","[19, 67, 99]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 67, 99]","[19, 67, 99]","[19, 67, 99]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 67, 99]","[19, 67, 99]","[19, 67, 99]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 99, 67]","[19, 99, 67]","[19, 99, 67]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 99, 67]","[19, 99, 67]","[19, 99, 67]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 99, 67]","[19, 99, 67]","[19, 99, 67]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,2,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [34, 6, 33, 50]","[34, 6, 33, 50]","[34, 6, 33, 50]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [34, 6, 33, 50]","[34, 6, 33, 50]","[34, 6, 33, 50]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [34, 6, 33, 50]","[34, 6, 33, 50]","[34, 6, 33, 50]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [6, 33, 34, 50]","[6, 33, 34, 50]","[6, 33, 34, 50]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [6, 33, 34, 50]","[6, 33, 34, 50]","[6, 33, 34, 50]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [6, 33, 34, 50]","[6, 33, 34, 50]","[6, 33, 34, 50]",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [6, 33, 34, 50]","[6, 33, 34, 50]","[33, 6, 50, 34]",False,25.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [6, 33, 34, 50]","[6, 33, 34, 50]","[33, 6, 50, 34]",False,25.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [6, 33, 34, 50]","[6, 33, 34, 50]","[33, 6, 50, 34]",False,25.0,sans-serif,#fee4b3,1.0,None,3,4,512
3,3,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [31, 11, 2, 46, 76]","[31, 11, 2, 46, 76]","[31, 11, 2, 76, 46]",False,60.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [31, 11, 2, 46, 76]","[31, 11, 2, 46, 76]","[31, 11, 2, 76, 46]",False,60.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [31, 11, 2, 46, 76]","[31, 11, 2, 46, 76]","[31, 11, 2, 76, 46]",False,60.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [2, 11, 31, 46, 76]","[2, 11, 31, 46, 76]","[2, 11, 31, 46, 76]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [2, 11, 31, 46, 76]","[2, 11, 31, 46, 76]","[2, 11, 31, 46, 76]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [2, 11, 31, 46, 76]","[2, 11, 31, 46, 76]","[2, 11, 31, 46, 76]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [2, 11, 46, 76, 31]","[2, 11, 46, 76, 31]","[2, 11, 46, 76, 31]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [2, 11, 46, 76, 31]","[2, 11, 46, 76, 31]","[2, 11, 46, 76, 31]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [2, 11, 46, 76, 31]","[2, 11, 46, 76, 31]","[2, 11, 46, 76, 31]",True,100.0,sans-serif,#fee4b3,1.0,None,3,5,512
4,4,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [70, 47, 1, 64, 97, 69]","[70, 47, 1, 64, 97, 69]","[70, 47, 1, 64, 69, 97]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [70, 47, 1, 64, 97, 69]","[70, 47, 1, 64, 97, 69]","[70, 47, 1, 64, 69, 97]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [70, 47, 1, 64, 97, 69]","[70, 47, 1, 64, 97, 69]","[70, 47, 1, 64, 69, 97]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [1, 47, 64, 70, 69, 97]","[1, 47, 64, 70, 69, 97]","[1, 47, 64, 69, 70, 97]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [1, 47, 64, 70, 69, 97]","[1, 47, 64, 70, 69, 97]","[1, 47, 64, 69, 70, 97]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [1, 47, 64, 70, 69, 97]","[1, 47, 64, 70, 69, 97]","[1, 47, 64, 69, 70, 97]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [1, 47, 64, 70, 97, 69]","[1, 47, 64, 70, 97, 69]","[1, 69, 64, 47, 97, 70]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [1, 47, 64, 70, 97, 69]","[1, 47, 64, 70, 97, 69]","[1, 69, 64, 47, 97, 70]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [1, 47, 64, 69, 97, 70]","[1, 47, 64, 69, 97, 70]","[1, 69, 64, 47, 97, 70]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
5,5,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [38, 65, 60, 57, 75, 72, 80]","[38, 65, 60, 57, 75, 72, 80]","[38, 65, 60, 57, 75, 72, 80]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,512
5,5,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [38, 65, 60, 57, 75, 72, 80]","[38, 65, 60, 57, 75, 72, 80]","[38, 65, 60, 57, 75, 72, 80]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,512
5,5,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [38, 65, 60, 57, 75, 72, 80]","[38, 65, 60, 57, 75, 72, 80]","[38, 65, 60, 57, 75, 72, 80]",True,100.0,sans-serif,#fee4b3,1.0,None,3,7,512
5,5,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [57, 60, 38, 65, 72, 75, 80]","[57, 60, 38, 65, 72, 75, 80]","[38, 57, 60, 65, 72, 75, 80]",False,71.42857142857143,sans-serif,#fee4b3,1.0,None,3,7,512
5,5,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [57, 60, 38, 65, 72, 75, 80]","[57, 60, 38, 65, 72, 75, 80]","[38, 57, 60, 65, 72, 75, 80]",False,71.42857142857143,sans-serif,#fee4b3,1.0,None,3,7,512
5,5,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [57, 60, 38, 65, 72, 75, 80]","[57, 60, 38, 65, 72, 75, 80]","[38, 57, 60, 65, 72, 75, 80]",False,71.42857142857143,sans-serif,#fee4b3,1.0,None,3,7,512
5,5,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [57, 60, 38, 72, 75, 80, 65]","[57, 60, 38, 72, 75, 80, 65]","[57, 60, 72, 80, 75, 65, 38]",False,42.857142857142854,sans-serif,#fee4b3,1.0,None,3,7,512
5,5,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [57, 60, 38, 72, 75, 80, 65]","[57, 60, 38, 72, 75, 80, 65]","[57, 60, 72, 80, 75, 65, 38]",False,42.857142857142854,sans-serif,#fee4b3,1.0,None,3,7,512
5,5,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [57, 60, 38, 72, 75, 80, 65]","[57, 60, 38, 72, 75, 80, 65]","[57, 60, 72, 80, 75, 65, 38]",False,42.857142857142854,sans-serif,#fee4b3,1.0,None,3,7,512
6,6,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [30, 20, 19, 22, 21, 64, 23, 47]","[30, 20, 19, 22, 21, 64, 23, 47]","[30, 20, 19, 23, 22, 21, 64, 47]",False,75.0,sans-serif,#fee4b3,1.0,None,3,8,512
6,6,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [30, 20, 19, 22, 21, 64, 23, 47]","[30, 20, 19, 22, 21, 64, 23, 47]","[30, 20, 19, 23, 22, 21, 64, 47]",False,75.0,sans-serif,#fee4b3,1.0,None,3,8,512
6,6,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [30, 20, 19, 22, 21, 64, 23, 47]","[30, 20, 19, 22, 21, 64, 23, 47]","[30, 20, 19, 23, 22, 21, 64, 47]",False,75.0,sans-serif,#fee4b3,1.0,None,3,8,512
6,6,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 20, 21, 22, 23, 30, 47, 64]","[19, 20, 21, 22, 23, 30, 47, 64]","[19, 20, 64, 21, 22, 23, 30, 47]",False,75.0,sans-serif,#fee4b3,1.0,None,3,8,512
