run,n_generation,n_variation,n_format,structure,task_type,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,similarity,node_font,node_color,edge_width,task_id,attempt,num_nodes,resolution
2,2,1,1,undirected_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```python[1, 2, 3, 4, 5, 6]```","[1, 2, 3, 4, 5, 6]","[1, 2, 5, 3, 4, 6]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,undirected_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```python[1, 2, 3, 4, 5, 6]```","[1, 2, 3, 4, 5, 6]","[1, 2, 5, 3, 4, 6]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,undirected_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```python[1, 2, 3, 4, 5, 6]```","[1, 2, 3, 4, 5, 6]","[1, 2, 5, 3, 4, 6]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,undirected_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," [1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,undirected_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," [1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,undirected_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," [1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,undirected_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```pythonadj_list = {1: [2, 5], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [1, 4, 6], 6: [5]}```","{1: [2, 5], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [1, 4, 6], 6: [5]}","{1: [2, 5], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6, 1], 6: [5]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,undirected_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```pythonadj_list = {1: [2, 5], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [1, 4, 6], 6: [5]}```","{1: [2, 5], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [1, 4, 6], 6: [5]}","{1: [2, 5], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6, 1], 6: [5]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,undirected_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```pythonadj_list = {1: [2, 5], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [1, 4, 6], 6: [5]}```","{1: [2, 5], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [1, 4, 6], 6: [5]}","{1: [2, 5], 2: [1, 3], 3: [2, 4], 4: [3, 5], 5: [4, 6, 1], 6: [5]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
3,3,1,1,undirected_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," [9, 4, 8, 3, 5, 2, 1, 6, 7]","[9, 4, 8, 3, 5, 2, 1, 6, 7]","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,11.11111111111111,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,undirected_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," [9, 4, 3, 8, 5, 2, 1, 6, 7]","[9, 4, 3, 8, 5, 2, 1, 6, 7]","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,0.0,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,undirected_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," [1, 2, 3, 4, 5, 6, 7, 8, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 9]","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,44.44444444444444,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,undirected_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," [9, 8, 5, 3, 2, 1, 6, 7]","[9, 8, 5, 3, 2, 1, 6, 7]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,0.0,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,undirected_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," [9, 8, 5, 3, 2, 1, 6, 7]","[9, 8, 5, 3, 2, 1, 6, 7]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,0.0,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,undirected_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," [9, 8, 5, 3, 2, 1, 6, 7]","[9, 8, 5, 3, 2, 1, 6, 7]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,0.0,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,undirected_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```pythonadj_list = {1: [2, 5], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [1, 3, 4, 6, 7], 6: [5, 7], 7: [5, 6], 8: [5, 9], 9: [8]}```","{1: [2, 5], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [1, 3, 4, 6, 7], 6: [5, 7], 7: [5, 6], 8: [5, 9], 9: [8]}","{1: [2, 5], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [4, 6, 1, 3, 8], 6: [5, 7], 7: [6, 8], 8: [7, 9, 5], 9: [8]}",False,85.18518518518519,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,undirected_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```pythonadj_list = {1: [2, 5], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5, 9], 5: [1, 3, 4, 6, 8], 6: [5, 7], 7: [5, 6], 8: [5], 9: [4]}```","{1: [2, 5], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5, 9], 5: [1, 3, 4, 6, 8], 6: [5, 7], 7: [5, 6], 8: [5], 9: [4]}","{1: [2, 5], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [4, 6, 1, 3, 8], 6: [5, 7], 7: [6, 8], 8: [7, 9, 5], 9: [8]}",False,70.37037037037037,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,undirected_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/undirected_graph/ug_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f16d0c9-460a-4003-8f3d-13cfb65aa37e.png," ```pythonadj_list = {1: [2, 5], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [1, 3, 4, 6, 7], 6: [5, 7], 7: [5, 6], 8: [5, 9], 9: [8]}```","{1: [2, 5], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [1, 3, 4, 6, 7], 6: [5, 7], 7: [5, 6], 8: [5, 9], 9: [8]}","{1: [2, 5], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [4, 6, 1, 3, 8], 6: [5, 7], 7: [6, 8], 8: [7, 9, 5], 9: [8]}",False,85.18518518518519,sans-serif,#fee4b3,1.0,None,3,9,512
1,1,1,1,directed_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 2, 3]","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,directed_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 2, 3]```","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,directed_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 2, 3]```","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,directed_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," `[3, 2, 1]`","[3, 2, 1]","[1, 2, 3]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,directed_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," `[3, 2, 1]`","[3, 2, 1]","[1, 2, 3]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,directed_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," `[3, 1, 2]`","[3, 1, 2]","[1, 2, 3]",False,0.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,directed_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = {1: [2, 3], 2: [3], 3: []}```","{1: [2, 3], 2: [3], 3: []}","{1: [2, 3], 2: [3], 3: []}",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,directed_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = {1: [2, 3], 2: [3], 3: []}```","{1: [2, 3], 2: [3], 3: []}","{1: [2, 3], 2: [3], 3: []}",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,directed_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = {1: [2, 3], 2: [3], 3: []}```","{1: [2, 3], 2: [3], 3: []}","{1: [2, 3], 2: [3], 3: []}",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,2,1,1,directed_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 2, 5, 4, 6]","[1, 3, 2, 5, 4, 6]","[1, 2, 6, 3, 5, 4]",False,16.666666666666664,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 2, 5, 4, 6]","[1, 3, 2, 5, 4, 6]","[1, 2, 6, 3, 5, 4]",False,16.666666666666664,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 4, 5, 2, 6]","[1, 3, 4, 5, 2, 6]","[1, 2, 6, 3, 5, 4]",False,16.666666666666664,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [2, 3, 1, 5, 6]","[2, 3, 1, 5, 6]","[1, 2, 3, 4, 5, 6]",False,0.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 2, 4, 5, 6]","[1, 3, 2, 4, 5, 6]","[1, 2, 3, 4, 5, 6]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [2, 3, 1, 5, 6, 4]","[2, 3, 1, 5, 6, 4]","[1, 2, 3, 4, 5, 6]",False,0.0,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = { 1: [2, 3, 5], 2: [3], 3: [4], 4: [1, 5], 5: [6], 6: []}```","{ 1: [2, 3, 5], 2: [3], 3: [4], 4: [1, 5], 5: [6], 6: []}","{1: [2, 6], 2: [3], 3: [4, 5, 1, 2], 4: [5], 5: [6, 3], 6: [5]}",False,41.66666666666667,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = {1: [2, 3, 5], 2: [3], 3: [4], 4: [1, 5], 5: [6], 6: []}```","{1: [2, 3, 5], 2: [3], 3: [4], 4: [1, 5], 5: [6], 6: []}","{1: [2, 6], 2: [3], 3: [4, 5, 1, 2], 4: [5], 5: [6, 3], 6: [5]}",False,41.66666666666667,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = {1: [2, 3, 5], 2: [3], 3: [4], 4: [1, 5], 5: [6], 6: []}```","{1: [2, 3, 5], 2: [3], 3: [4], 4: [1, 5], 5: [6], 6: []}","{1: [2, 6], 2: [3], 3: [4, 5, 1, 2], 4: [5], 5: [6, 3], 6: [5]}",False,41.66666666666667,sans-serif,#fee4b3,1.0,None,3,6,512
3,3,1,1,directed_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 4, 2, 5, 6, 7, 8, 9]","[1, 3, 4, 2, 5, 6, 7, 8, 9]","[1, 2, 8, 3, 9, 4, 5, 6, 7]",False,11.11111111111111,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 4, 2, 5, 6, 7, 8, 9]","[1, 3, 4, 2, 5, 6, 7, 8, 9]","[1, 2, 8, 3, 9, 4, 5, 6, 7]",False,11.11111111111111,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,breadth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 4, 5, 6, 2, 7, 8, 9]","[1, 3, 4, 5, 6, 2, 7, 8, 9]","[1, 2, 8, 3, 9, 4, 5, 6, 7]",False,11.11111111111111,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 5, 4, 2, 7, 8, 9, 6]","[1, 3, 5, 4, 2, 7, 8, 9, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,22.22222222222222,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 4, 2, 5, 6, 7, 8, 9]","[1, 3, 4, 2, 5, 6, 7, 8, 9]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,depth_first_search,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 5, 4, 2]","[1, 3, 5, 4, 2]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,22.22222222222222,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = {1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}```","{1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}","{1: [2, 8], 2: [3], 3: [4, 1], 4: [5], 5: [6, 3], 6: [7], 7: [8], 8: [9], 9: []}",False,57.4074074074074,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = {1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}```","{1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}","{1: [2, 8], 2: [3], 3: [4, 1], 4: [5], 5: [6, 3], 6: [7], 7: [8], 8: [9], 9: []}",False,57.4074074074074,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,adjacency_list,'Provide a single-line python dictionary representing the adjacency list.',images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = {1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}```","{1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}","{1: [2, 8], 2: [3], 3: [4, 1], 4: [5], 5: [6, 3], 6: [7], 7: [8], 8: [9], 9: []}",False,57.4074074074074,sans-serif,#fee4b3,1.0,None,3,9,512
