run,n_generation,n_variation,n_format,structure,text_task,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,node_font,node_color,edge_width,task_id,attempt,num_nodes,resolution
24,1,1,24,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[36, 88, 66, 73, 23, 42, 57, 22]`","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,monospace,#fee4b3,1.5,89485407-bdc5-4cf4-beba-c4d95e81225c,3,8,512
24,1,1,24,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[36, 88, 66, 73, 23, 42, 57, 22]`","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,monospace,#fee4b3,1.5,89485407-bdc5-4cf4-beba-c4d95e81225c,3,8,512
24,1,1,24,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[36, 88, 66, 73, 23, 42, 57, 22]`","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,monospace,#fee4b3,1.5,89485407-bdc5-4cf4-beba-c4d95e81225c,3,8,512
24,1,1,24,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [66, 73, 88, 23, 36, 57, 42, 22]","'66, 73, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",False,monospace,#fee4b3,1.5,87798845-3a0f-4f39-9f98-e9a88c0b5686,3,8,512
24,1,1,24,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [66, 73, 88, 23, 36, 57, 42, 22]","'66, 73, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",False,monospace,#fee4b3,1.5,87798845-3a0f-4f39-9f98-e9a88c0b5686,3,8,512
24,1,1,24,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [66, 73, 88, 23, 36, 57, 42, 22]","'66, 73, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",False,monospace,#fee4b3,1.5,87798845-3a0f-4f39-9f98-e9a88c0b5686,3,8,512
25,1,1,25,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [73, 66, 23, 88, 57, 22, 42, 36]","'73, 66, 23, 88, 57, 22, 42, 36'","[73, 66, 23, 88, 57, 22, 42, 36]",True,sans-serif,#eeeeee,1.5,3832f7fe-dae8-4186-b8c1-ed728f628c19,3,8,512
25,1,1,25,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [73, 66, 23, 88, 57, 22, 42, 36]","'73, 66, 23, 88, 57, 22, 42, 36'","[73, 66, 23, 88, 57, 22, 42, 36]",True,sans-serif,#eeeeee,1.5,3832f7fe-dae8-4186-b8c1-ed728f628c19,3,8,512
25,1,1,25,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [73, 66, 23, 88, 57, 22, 42, 36]","'73, 66, 23, 88, 57, 22, 42, 36'","[73, 66, 23, 88, 57, 22, 42, 36]",True,sans-serif,#eeeeee,1.5,3832f7fe-dae8-4186-b8c1-ed728f628c19,3,8,512
25,1,1,25,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[36, 88, 66, 73, 23, 42, 57, 22]`","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,sans-serif,#eeeeee,1.5,bd608088-e318-4d92-97d3-7659ba3fc11e,3,8,512
25,1,1,25,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[36, 88, 66, 73, 23, 42, 57, 22]`","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,sans-serif,#eeeeee,1.5,bd608088-e318-4d92-97d3-7659ba3fc11e,3,8,512
25,1,1,25,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[36, 88, 66, 73, 23, 42, 57, 22]`","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,sans-serif,#eeeeee,1.5,bd608088-e318-4d92-97d3-7659ba3fc11e,3,8,512
25,1,1,25,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [66, 73, 88, 23, 36, 57, 42, 22]","'66, 73, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",False,sans-serif,#eeeeee,1.5,06f6e1c8-1704-41ae-b296-61cc142a33da,3,8,512
25,1,1,25,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [66, 73, 88, 23, 36, 57, 42, 22]","'66, 73, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",False,sans-serif,#eeeeee,1.5,06f6e1c8-1704-41ae-b296-61cc142a33da,3,8,512
25,1,1,25,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [66, 73, 88, 23, 36, 57, 42, 22]","'66, 73, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",False,sans-serif,#eeeeee,1.5,06f6e1c8-1704-41ae-b296-61cc142a33da,3,8,512
26,1,1,26,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [73, 66, 23, 88, 57, 22, 42, 36]","'73, 66, 23, 88, 57, 22, 42, 36'","[73, 66, 23, 88, 57, 22, 42, 36]",True,serif,#eeeeee,1.5,b1f24a0e-75c2-4f58-b4ee-f8f2f4845366,3,8,512
26,1,1,26,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [73, 66, 23, 88, 57, 22, 42, 36]","'73, 66, 23, 88, 57, 22, 42, 36'","[73, 66, 23, 88, 57, 22, 42, 36]",True,serif,#eeeeee,1.5,b1f24a0e-75c2-4f58-b4ee-f8f2f4845366,3,8,512
26,1,1,26,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [66, 23, 88, 57, 22, 42, 73, 36]","'66, 23, 88, 57, 22, 42, 73, 36'","[73, 66, 23, 88, 57, 22, 42, 36]",False,serif,#eeeeee,1.5,b1f24a0e-75c2-4f58-b4ee-f8f2f4845366,3,8,512
26,1,1,26,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[36, 88, 66, 73, 23, 42, 57, 22]`","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,serif,#eeeeee,1.5,19d34ced-3ce3-40a4-a0e0-9e7511b67010,3,8,512
26,1,1,26,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[36, 88, 66, 73, 23, 42, 57, 22]`","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,serif,#eeeeee,1.5,19d34ced-3ce3-40a4-a0e0-9e7511b67010,3,8,512
26,1,1,26,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[36, 88, 66, 73, 23, 42, 57, 22]`","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,serif,#eeeeee,1.5,19d34ced-3ce3-40a4-a0e0-9e7511b67010,3,8,512
26,1,1,26,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [66, 73, 88, 23, 36, 57, 42, 22]","'66, 73, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",False,serif,#eeeeee,1.5,1f9f87ab-9483-4342-96a2-54cd2029ee27,3,8,512
26,1,1,26,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [66, 73, 88, 23, 36, 57, 42, 22]","'66, 73, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",False,serif,#eeeeee,1.5,1f9f87ab-9483-4342-96a2-54cd2029ee27,3,8,512
26,1,1,26,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[66, 73, 88, 23, 36, 57, 42, 22]`","'66, 73, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",False,serif,#eeeeee,1.5,1f9f87ab-9483-4342-96a2-54cd2029ee27,3,8,512
27,1,1,27,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [73, 66, 88, 23, 36, 57, 42, 22]","'73, 66, 88, 23, 36, 57, 42, 22'","[73, 66, 23, 88, 57, 22, 42, 36]",False,monospace,#eeeeee,1.5,d9c42342-8aec-4b83-8022-bf843a2d85dd,3,8,512
27,1,1,27,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [73, 66, 88, 23, 36, 57, 42, 22]","'73, 66, 88, 23, 36, 57, 42, 22'","[73, 66, 23, 88, 57, 22, 42, 36]",False,monospace,#eeeeee,1.5,d9c42342-8aec-4b83-8022-bf843a2d85dd,3,8,512
27,1,1,27,binary_tree,Provide a single-line python list representing the post-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [73, 66, 23, 88, 57, 22, 42, 36]","'73, 66, 23, 88, 57, 22, 42, 36'","[73, 66, 23, 88, 57, 22, 42, 36]",True,monospace,#eeeeee,1.5,d9c42342-8aec-4b83-8022-bf843a2d85dd,3,8,512
27,1,1,27,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[36, 88, 66, 73, 23, 42, 57, 22]`","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,monospace,#eeeeee,1.5,da50d401-e4a6-410a-91c5-a6950eac24fd,3,8,512
27,1,1,27,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [36, 88, 66, 73, 23, 42, 57, 22]","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,monospace,#eeeeee,1.5,da50d401-e4a6-410a-91c5-a6950eac24fd,3,8,512
27,1,1,27,binary_tree,Provide a single-line python list representing the pre-order traversal of the binary tree.,'Provide a single-line python list representing the pre-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," `[36, 88, 66, 73, 23, 42, 57, 22]`","'36, 88, 66, 73, 23, 42, 57, 22'","[36, 88, 66, 73, 23, 42, 57, 22]",True,monospace,#eeeeee,1.5,da50d401-e4a6-410a-91c5-a6950eac24fd,3,8,512
27,1,1,27,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [66, 73, 88, 23, 36, 57, 42, 22]","'66, 73, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",False,monospace,#eeeeee,1.5,ae279b5a-049f-4e6b-b160-f34554b5f3ea,3,8,512
27,1,1,27,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [66, 73, 88, 23, 36, 57, 42, 22]","'66, 73, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",False,monospace,#eeeeee,1.5,ae279b5a-049f-4e6b-b160-f34554b5f3ea,3,8,512
27,1,1,27,binary_tree,Provide a single-line python list representing the in-order traversal of the binary tree.,'Provide a single-line python list representing the in-order traversal of the binary tree.',images/binary_tree/bit_run-27_gen-1_var-1_fmt-27_thk-15_clr-eeeeee_fnt-monospace_res-512_idn-995a2204-3b55-412b-9158-ffc84ff2b716.png," [73, 66, 88, 23, 36, 57, 42, 22]","'73, 66, 88, 23, 36, 57, 42, 22'","[73, 66, 88, 23, 36, 57, 42, 22]",True,monospace,#eeeeee,1.5,ae279b5a-049f-4e6b-b160-f34554b5f3ea,3,8,512
1,1,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-1_var-1_fmt-7_thk-05_clr-eeeeee_fnt-sansserif_res-512_idn-4d93f730-5824-4835-a74f-a00f27e96589.png," ```python\ngraph = {1: [2, 3], 2: [1, 3, 8], 3: [1, 2, 4], 4: [3, 5, 7], 5: [4, 6, 7], 6: [5, 7], 7: [4, 5, 6, 8], 8: [2, 7]}\n```","'1: [2, 3], 2: [1, 3, 8], 3: [1, 2, 4], 4: [3, 5, 7], 5: [4, 6, 7], 6: [5, 7], 7: [4, 5, 6, 8], 8: [2, 7]'","{1: [2, 8], 2: [1, 3], 3: [2, 4, 7], 4: [3, 5, 7], 5: [4, 6], 6: [5, 7], 7: [6, 8, 4, 3], 8: [7, 1]}",False,sans-serif,#abe0f9,0.5,6e5d7f39-75bf-4ed6-a84c-32012acf5169,3,8,512
1,1,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-1_var-1_fmt-7_thk-05_clr-eeeeee_fnt-sansserif_res-512_idn-4d93f730-5824-4835-a74f-a00f27e96589.png," ```python\ngraph = {1: [2, 3], 2: [1, 3, 8], 3: [1, 2, 4], 4: [3, 5, 7], 5: [4, 6, 7], 6: [5, 7], 7: [4, 5, 6, 8], 8: [2, 7]}\n```","'1: [2, 3], 2: [1, 3, 8], 3: [1, 2, 4], 4: [3, 5, 7], 5: [4, 6, 7], 6: [5, 7], 7: [4, 5, 6, 8], 8: [2, 7]'","{1: [2, 8], 2: [1, 3], 3: [2, 4, 7], 4: [3, 5, 7], 5: [4, 6], 6: [5, 7], 7: [6, 8, 4, 3], 8: [7, 1]}",False,sans-serif,#abe0f9,0.5,6e5d7f39-75bf-4ed6-a84c-32012acf5169,3,8,512
1,1,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-1_var-1_fmt-7_thk-05_clr-eeeeee_fnt-sansserif_res-512_idn-4d93f730-5824-4835-a74f-a00f27e96589.png," ```python\ngraph = {1: [2, 3], 2: [1, 3, 8], 3: [1, 2, 4], 4: [3, 5, 7], 5: [4, 6, 7], 6: [5, 7], 7: [4, 5, 6, 8], 8: [2, 7]}\n```","'1: [2, 3], 2: [1, 3, 8], 3: [1, 2, 4], 4: [3, 5, 7], 5: [4, 6, 7], 6: [5, 7], 7: [4, 5, 6, 8], 8: [2, 7]'","{1: [2, 8], 2: [1, 3], 3: [2, 4, 7], 4: [3, 5, 7], 5: [4, 6], 6: [5, 7], 7: [6, 8, 4, 3], 8: [7, 1]}",False,sans-serif,#abe0f9,0.5,6e5d7f39-75bf-4ed6-a84c-32012acf5169,3,8,512
1,1,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-1_var-1_fmt-7_thk-05_clr-eeeeee_fnt-sansserif_res-512_idn-4d93f730-5824-4835-a74f-a00f27e96589.png," [1, 2, 3, 7, 4, 5, 6, 8]","'1, 2, 3, 7, 4, 5, 6, 8'","[1, 2, 3, 4, 5, 6, 7, 8]",False,sans-serif,#abe0f9,0.5,9bb3202c-577a-435a-b03a-cbe811d67c68,3,8,512
1,1,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-1_var-1_fmt-7_thk-05_clr-eeeeee_fnt-sansserif_res-512_idn-4d93f730-5824-4835-a74f-a00f27e96589.png," [1, 2, 3, 7, 4, 6, 5, 8]","'1, 2, 3, 7, 4, 6, 5, 8'","[1, 2, 3, 4, 5, 6, 7, 8]",False,sans-serif,#abe0f9,0.5,9bb3202c-577a-435a-b03a-cbe811d67c68,3,8,512
1,1,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-1_var-1_fmt-7_thk-05_clr-eeeeee_fnt-sansserif_res-512_idn-4d93f730-5824-4835-a74f-a00f27e96589.png," [1, 2, 3, 7, 4, 5, 6, 8]","'1, 2, 3, 7, 4, 5, 6, 8'","[1, 2, 3, 4, 5, 6, 7, 8]",False,sans-serif,#abe0f9,0.5,9bb3202c-577a-435a-b03a-cbe811d67c68,3,8,512
1,1,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-1_var-1_fmt-7_thk-05_clr-eeeeee_fnt-sansserif_res-512_idn-4d93f730-5824-4835-a74f-a00f27e96589.png," [1, 2, 3, 7, 8, 4, 5, 6]","'1, 2, 3, 7, 8, 4, 5, 6'","[1, 2, 8, 3, 7, 4, 6, 5]",False,sans-serif,#abe0f9,0.5,9837ffa8-d948-415f-83a9-6e10a57caea3,3,8,512
1,1,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-1_var-1_fmt-7_thk-05_clr-eeeeee_fnt-sansserif_res-512_idn-4d93f730-5824-4835-a74f-a00f27e96589.png," [1, 2, 3, 7, 8, 4, 5, 6]","'1, 2, 3, 7, 8, 4, 5, 6'","[1, 2, 8, 3, 7, 4, 6, 5]",False,sans-serif,#abe0f9,0.5,9837ffa8-d948-415f-83a9-6e10a57caea3,3,8,512
1,1,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-1_var-1_fmt-7_thk-05_clr-eeeeee_fnt-sansserif_res-512_idn-4d93f730-5824-4835-a74f-a00f27e96589.png," [1, 2, 3, 7, 8, 4, 5, 6]","'1, 2, 3, 7, 8, 4, 5, 6'","[1, 2, 8, 3, 7, 4, 6, 5]",False,sans-serif,#abe0f9,0.5,9837ffa8-d948-415f-83a9-6e10a57caea3,3,8,512
2,1,1,2,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-1_var-1_fmt-7_thk-05_clr-eeeeee_fnt-sansserif_res-512_idn-4d93f730-5824-4835-a74f-a00f27e96589.png," ```python\ngraph = {1: [2, 3], 2: [1, 3, 8], 3: [1, 2, 4], 4: [3, 5, 7], 5: [4, 6, 7], 6: [5, 7], 7: [4, 5, 6, 8], 8: [2, 7]}\n```","'1: [2, 3], 2: [1, 3, 8], 3: [1, 2, 4], 4: [3, 5, 7], 5: [4, 6, 7], 6: [5, 7], 7: [4, 5, 6, 8], 8: [2, 7]'","{1: [2, 8], 2: [1, 3], 3: [2, 4, 7], 4: [3, 5, 7], 5: [4, 6], 6: [5, 7], 7: [6, 8, 4, 3], 8: [7, 1]}",False,serif,#abe0f9,0.5,095ceceb-4578-49b3-8b3c-3efa7103c97a,3,8,512
2,1,1,2,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-1_var-1_fmt-7_thk-05_clr-eeeeee_fnt-sansserif_res-512_idn-4d93f730-5824-4835-a74f-a00f27e96589.png," ```python\ngraph = {1: [2, 3], 2: [1, 3, 8], 3: [1, 2, 4, 7], 4: [3, 5, 7], 5: [4, 6, 7], 6: [5, 7], 7: [3, 4, 5, 6, 8], 8: [2, 7]}\n```","'1: [2, 3], 2: [1, 3, 8], 3: [1, 2, 4, 7], 4: [3, 5, 7], 5: [4, 6, 7], 6: [5, 7], 7: [3, 4, 5, 6, 8], 8: [2, 7]'","{1: [2, 8], 2: [1, 3], 3: [2, 4, 7], 4: [3, 5, 7], 5: [4, 6], 6: [5, 7], 7: [6, 8, 4, 3], 8: [7, 1]}",False,serif,#abe0f9,0.5,095ceceb-4578-49b3-8b3c-3efa7103c97a,3,8,512
